Run 1, Result case 1006_ULSA_225_3, 18: Case 18
Position      : Element average
Attribute     : D-STRESS
                                    TAUMXY
Superelement       Element    Element average value
R200                  65610      7.02108
R200                  65611      8.07199
R200                  65612      9.64355
R200                  65613      11.2671
R200                  65614      5.46573
R200                  65615      6.01473
R200                  65616      9.03197
R200                  65617      11.7881
R200                  65618      4.55218
R200                  65619      6.82903
R200                  65620      8.78134
R200                  65621      10.3884
R200                  65622      5.62871
R200                  65623       9.7647
R200                  65624      8.86436
R200                  65625      7.24105
R200                  65626      8.60397
R200                  65627      10.9588
R200                  65628      8.18401
R200                  65629      5.60494
R200                  65630      9.71309
R200                  65631     -6.89921
R200                  65632     -8.42018
R200                  65633     -9.47723
R200                  65634     -10.8776
R200                  65635     -2.76664
R200                  65636     -3.44367
R200                  65637     -3.66624
R200                  65638     -4.05171
R200                  65639     -1.87451
R200                  65640      2.71595
R200                  65641       0.7063
R200                  65642     -2.51547
R200                  65643     -7.12839
R200                  65644     -8.22992
R200                  65645     -8.75228
R200                  65646     -9.00937
R200                  65647     -6.05196
R200                  65648        -7.55
R200                  65649     -8.89956
R200                  65650     -10.2668
R200                  65651     -3.23005
R200                  65652      -3.3468
R200                  65653      -3.5308
R200                  65654     -3.65253
R200                  65655     -0.58515
R200                  65656      1.87613
R200                  65657     0.206758
R200                  65658     -1.55189
R200                  65659     -8.45278
R200                  65660     -6.31036
R200                  65661     -8.46211
R200                  65662     -10.1919
R200                  65663     -5.68985
R200                  65664     -6.96193
R200                  65665     -8.30754
R200                  65666     -9.57802
R200                  65667     -3.26544
R200                  65668     -3.22691
R200                  65669     -3.61916
R200                  65670     -3.22765
R200                  65671    -0.557365
R200                  65672     0.794293
R200                  65673     0.203773
R200                  65674     0.517012
R200                  65675     -10.6208
R200                  65676     -3.85483
R200                  65677      -8.1076
R200                  65678     -12.2097
R200                  65679     -5.54967
R200                  65680     -6.57355
R200                  65681     -7.71809
R200                  65682     -8.90105
R200                  65683     -2.81506
R200                  65684     -2.93625
R200                  65685     -3.35464
R200                  65686     -4.10396
R200                  65687    -0.564078
R200                  65688     0.364951
R200                  65689     0.269125
R200                  65690     0.577612
R200                  65691     -10.5493
R200                  65692     -2.93728
R200                  65693     -7.68745
R200                  65694     -12.1478
R200                  65695     -5.44508
R200                  65696     -6.36763
R200                  65697     -7.35652
R200                  65698      -8.2334
R200                  65699     -5.50769
R200                  65700     -5.29593
R200                  65701     -4.85135
R200                  65702     -3.84667
R200                  65703     -8.84719
R200                  65704     -3.25363
R200                  65705     -7.10761
R200                  65706     -10.5561
R200                  65707      1.43169
R200                  65708      2.37097
R200                  65709      3.73207
R200                  65710      5.36433
R200                  65711      1.65357
R200                  65712      2.61419
R200                  65713      3.50571
R200                  65714      4.30941
R200                  65715     -5.25373
R200                  65716     -6.03092
R200                  65717     -6.85338
R200                  65718      -7.6009
R200                  65719     -4.88976
R200                  65720     -4.85808
R200                  65721     -4.62264
R200                  65722     -4.81776
R200                  65723     -6.90715
R200                  65724     -3.95297
R200                  65725     -6.11897
R200                  65726     -8.25206
R200                  65727      -4.4928
R200                  65728     -4.50955
R200                  65729     -4.55018
R200                  65730     -4.60746
R200                  65731     -4.73719
R200                  65732      -4.4531
R200                  65733      -5.1106
R200                  65734     -5.92195
R200                  65735     -4.93851
R200                  65736     -5.66894
R200                  65737     -6.37655
R200                  65738     -7.01183
R200                  65739      1.71896
R200                  65740      2.54549
R200                  65741      3.28914
R200                  65742      3.98175
R200                  65743     -4.67186
R200                  65744     -5.30067
R200                  65745     -5.88099
R200                  65746     -6.42847
R200                  65747      1.71109
R200                  65748      2.51149
R200                  65749      3.21244
R200                  65750      3.87445
R200                  65751     -4.15866
R200                  65752     -4.19066
R200                  65753     -4.27748
R200                  65754     -4.38783
R200                  65755     -2.65683
R200                  65756     -5.09877
R200                  65757      -4.1775
R200                  65758     -3.35942
R200                  65759     -4.25309
R200                  65760     -4.99108
R200                  65761     -5.54438
R200                  65762     -5.94732
R200                  65763     -4.04251
R200                  65764     -3.88768
R200                  65765     -3.91594
R200                  65766     -4.06252
R200                  65767     -0.51214
R200                  65768     -5.49914
R200                  65769     -3.00317
R200                  65770    -0.766591
R200                  65771      1.69494
R200                  65772      2.48698
R200                  65773       3.1707
R200                  65774      3.85696
R200                  65775     -4.04363
R200                  65776     -4.59409
R200                  65777     -5.01888
R200                  65778     -5.35959
R200                  65779      -3.7058
R200                  65780      -3.7291
R200                  65781     -3.79657
R200                  65782     -3.89717
R200                  65783      1.77329
R200                  65784      2.51736
R200                  65785      3.17992
R200                  65786      3.86634
R200                  65787      1.04937
R200                  65788     -6.29426
R200                  65789     -2.20233
R200                  65790       1.5886
R200                  65791      1.74552
R200                  65792      2.56304
R200                  65793      3.33218
R200                  65794      4.18502
R200                  65795     -3.90133
R200                  65796     -4.20589
R200                  65797     -4.48918
R200                  65798     -4.77535
R200                  65799     -3.36359
R200                  65800      -3.5222
R200                  65801     -3.64253
R200                  65802     -3.71461
R200                  65803      1.23354
R200                  65804     -7.32139
R200                  65805     -1.72604
R200                  65806      3.53363
R200                  65807     -3.56754
R200                  65808     -3.95009
R200                  65809     -4.21364
R200                  65810     -4.34328
R200                  65811     -3.20846
R200                  65812     -3.21752
R200                  65813     -3.28787
R200                  65814     -3.42942
R200                  65815       1.5468
R200                  65816      2.96036
R200                  65817      3.82088
R200                  65818      4.70691
R200                  65819      4.36949
R200                  65820     -2.30514
R200                  65821     -6.51449
R200                  65822     -2.20817
R200                  65823      2.23675
R200                  65824     -2.54337
R200                  65825     -2.36714
R200                  65826     -1.61552
R200                  65827     -0.60051
R200                  65828      -3.4532
R200                  65829     -3.60514
R200                  65830     -3.72326
R200                  65831     -3.79438
R200                  65832     -2.84752
R200                  65833     -2.94827
R200                  65834     -3.09429
R200                  65835     -3.27874
R200                  65836     -3.33535
R200                  65837     -3.26305
R200                  65838     -3.24377
R200                  65839     -3.25934
R200                  65840     -2.43112
R200                  65841     -2.69589
R200                  65842     -2.91381
R200                  65843     -3.08006
R200                  65845    -0.147841
R200                  65846     -1.75647
R200                  65847     -2.58762
R200                  65848     -3.00594
R200                  65849      -3.0388
R200                  65850     -2.99971
R200                  65851     -2.87338
R200                  65852     -2.22508
R200                  65853     -2.30488
R200                  65854     -2.45545
R200                  65855     -2.67909
R200                  65857    -0.831411
R200                  65858      -1.5562
R200                  65859     -3.85663
R200                  65860     -3.07761
R200                  65861     -2.85442
R200                  65862     -2.71434
R200                  65863       -2.515
R200                  65864     -2.34595
R200                  65865     -1.78497
R200                  65866     -1.95749
R200                  65867     -2.15648
R200                  65868     -2.37075
R200                  65869     -2.00455
R200                  65870      -1.7328
R200                  65871     -1.44024
R200                  65872     -1.22356
R200                  65873     -1.28659
R200                  65874     -1.57466
R200                  65875     -1.79689
R200                  65876     -1.95013
R200                  65877     -1.78583
R200                  65878     -1.42768
R200                  65879     -1.00641
R200                  65880    -0.526929
R200                  65881    -0.990433
R200                  65882     -1.07693
R200                  65883     -1.20962
R200                  65884     -1.39728
R200                  65885     -1.58417
R200                  65886     -1.02416
R200                  65887     -0.40958
R200                  65888       0.2618
R200                  65889    -0.535453
R200                  65890    -0.663572
R200                  65891    -0.793367
R200                  65892    -0.938362
R200                  65893    -0.153491
R200                  65894    -0.300198
R200                  65895    -0.392316
R200                  65896    -0.521672
R200                  65897     -1.11939
R200                  65898    -0.537523
R200                  65899      0.11874
R200                  65900     0.873189
R200                  65901    -0.026254
R200                  65902    -0.326392
R200                  65903    -0.354355
R200                  65904    -0.314185
R200                  65905    -0.409086
R200                  65906  -0.00522502
R200                  65907     0.528831
R200                  65908      1.16308
R200                  65909    0.0136217
R200                  65910    0.0326748
R200                  65911     0.207936
R200                  65912     0.276724
R200                  65913    -0.162415
R200                  65914     0.558374
R200                  65915      1.40417
R200                  65916      2.19769
R200                  65917    0.0136181
R200                  65918      0.12414
R200                  65919     0.613107
R200                  65920     0.993638
R200                  65921     0.393241
R200                  65922      1.46165
R200                  65923      2.41934
R200                  65924      3.21992
R200                  65925    -0.482061
R200                  65926     0.012831
R200                  65927     0.762564
R200                  65928       1.9549
R200                  65929      1.25696
R200                  65930      2.90746
R200                  65931      3.74696
R200                  65932      4.22426
R200                  65933     -1.69688
R200                  65934     0.188855
R200                  65935      1.09105
R200                  65936      2.19676
R200                  65937     -5.65049
R200                  65938     -6.54424
R200                  65939     -6.28727
R200                  65940     -4.28743
R200                  65941     -5.79543
R200                  65942     -6.96629
R200                  65943     -8.37212
R200                  65944     -9.23093
R200                  65945     -8.08291
R200                  65946     -5.80638
R200                  65947     -7.41798
R200                  65948     -9.92496
R200                  65949     -10.8838
R200                  65950     -7.60828
R200                  65951     -5.32086
R200                  65952      7.22244
R200                  65953       10.985
R200                  65954      10.0691
R200                  65955      4.06912
R200                  65956      9.63972
R200                  65957       11.091
R200                  65958      4.99688
R200                  65959     0.612284
R200                  67260     0.214218
R200                  67261       1.0208
R200                  67262      1.74765
R200                  67263      10.0645
R200                  67264       9.3325
R200                  67265      9.53166
R200                  67266      10.8962
R200                  67267      11.2425
R200                  67268     -4.19166
R200                  67574      3.11157
R200                  67575      3.56236
R200                  67576      6.54832
R200                  67577      4.55065
R200                  67578      3.92967
R200                  67579     -2.93623
R200                  67580      1.92018
R200                  67581      6.86287
R200                  67582      8.37808
R200                  67583      8.06861
R200                  67584      7.15614
R200                  67635     0.191756
R200                  67636      1.12082
R200                  67637      1.83378
R200                  67638      10.8391
R200                  67639      10.4486
R200                  67640      10.3373
R200                  67641      10.1275
R200                  67642      10.1401
R200                  67643     -5.22591
R200                  67827     -5.58807
R200                  67828     -4.51048
R200                  67830     -5.15564
R200                  67832     -5.23073
R200                  67834     -5.46648
R200                  67836      -5.5746
R200                  67838     -3.89625
R200                  67840     -3.03146
R200                  67842     -2.46688
R200                  67844      9.22553
R200                  67845      7.50417
R200                  67846      7.62288
R200                  67847      12.3414
R200                  67848      16.7604
R200                  67849       9.8998
R200                  67850      11.4437
R200                  67851      9.27793
R200                  67852      10.0891
R200                  67853      10.5876
R200                  67854     0.120966
R200                  67855     -8.67581
R200                  67856   -0.0170394
R200                  67857     0.976707
R200                  67858      1.90613
R200                  67859      12.7728
R200                  67860      12.8641
R200                  67861      12.2474
R200                  67862      9.53769
R200                  67863      4.82845
R200                  67864      -6.3538
R200                  68622      9.44003
R200                  68623      5.23518
R200                  68624      9.08321
R200                  68625      1.55113
R200                  68626    0.0691459
R200                  68627     0.943437
R200                  68628     -1.47796
R200                  68629      1.19357
R200                  68630      1.11555
R200                  68631     0.951455
R200                  68632      1.74186
R200                  68633      1.39502
R200                  68634      1.46647
R200                  68635     0.858323
R200                  68636      1.16417
R200                  68637      1.36813
R200                  68638       1.4348
R200                  68639     0.691441
R200                  68640     0.643479
R200                  68641     0.212786
R200                  68642    -0.157585
R200                  68643     0.597834
R200                  68644     0.241263
R200                  68645    -0.255335
R200                  68646     0.463829
R200                  68647     0.196461
R200                  68648    -0.239564
R200                  68649     0.358937
R200                  68650     0.132825
R200                  68651    -0.248475
R200                  68652     0.289467
R200                  68653    0.0274573
R200                  68654    -0.233481
R200                  68655     0.200893
R200                  68656    0.0184217
R200                  68657    -0.203016
R200                  68658     0.114272
R200                  68659   0.00931973
R200                  68660    -0.179444
R200                  68661    0.0675441
R200                  68662    -0.100814
R200                  68663    -0.161745
R200                  68664   -0.0713112
R200                  68665    -0.138754
R200                  68666    -0.139007
R200                  68667    -0.158144
R200                  68668    -0.157398
R200                  68669   -0.0957188
R200                  68670    -0.258636
R200                  68671    -0.253111
R200                  68672  -0.00274717
R200                  68673    -0.413785
R200                  68674     -0.25666
R200                  68675     0.159763
R200                  68676    -0.445216
R200                  68677    -0.244957
R200                  68678      0.24924
R200                  68679    -0.503315
R200                  68680     -0.27223
R200                  68681      0.30884
R200                  68682    -0.633692
R200                  68683    -0.420807
R200                  68684     0.133838
R200                  68685     0.567816
R200                  68686    -0.236152
R200                  68687     -1.16268
R200                  68688    -0.376203
R200                  68689     0.462981
R200                  68690    -0.719297
R200                  68691   -0.0806334
R200                  68692    -0.616934
R200                  68693    -0.585748
R200                  68694    -0.402216
R200                  68695     0.410179
R200                  68696    -0.372239
R200                  68697    -0.495495
R200                  68698     -0.21063
R200                  68699     0.162355
R200                  68700    0.0762029
R200                  68701    -0.248264
R200                  68702    -0.335606
R200                  68703     0.603208
R200                  68704     -1.04155
R200                  68705       1.7145
R200                  69146      8.73743
R200                  69147      10.1704
R200                  69148      5.22262
R200                  69149      7.03197
R200                  69150      13.7471
R200                  69151      8.76843
R200                  69152      14.6373
R200                  69153       16.391
R200                  69154      17.4198
R200                  69155      17.0236
R200                  69156      16.7907
R200                  69157      17.7173
R200                  69306     -7.97573
R200                  69307     -8.50236
R200                  69308      -8.6911
R200                  69309     -8.55923
R200                  69310     -7.89309
R200                  69311     -8.19723
R200                  69312     -8.45491
R200                  69313     -8.44876
R200                  69314     -8.50574
R200                  69315     -8.66242
R200                  69316     -8.46439
R200                  69317      -8.6954
R200                  69318      13.0085
R200                  69319      12.4856
R200                  69320      12.2396
R200                  69321       13.437
R200                  69322      12.9051
R200                  69323      12.6832
R200                  69324      13.7685
R200                  69325       13.218
R200                  69326      12.7464
R200                  69327      14.1645
R200                  69328      13.5132
R200                  69329      11.8961
R200                  69330      13.7016
R200                  69331      13.2595
R200                  69332      11.9964
R200                  69333      11.7329
R200                  69334      12.0891
R200                  69335      13.2617
R200                  69336      11.0244
R200                  69337       12.062
R200                  69338      14.6873
R200                  69339      10.9125
R200                  69340      11.6031
R200                  69341      13.4782
R200                  69342       11.239
R200                  69343      11.1634
R200                  69344      9.67536
R200                  69345      10.9524
R200                  69346      10.1384
R200                  69347       7.6501
R200                  69348     -10.4264
R200                  69349     -11.9635
R200                  69350     -14.0922
R200                  69351     -3.52715
R200                  69352     -3.99094
R200                  69353     -4.13889
R200                  69354      4.95062
R200                  69355      1.74281
R200                  69356     0.981404
R200                  69357     -9.75611
R200                  69358     -10.0467
R200                  69359     -12.9387
R200                  69360     -10.4266
R200                  69361      -12.189
R200                  69362     -14.1369
R200                  69363     -4.04452
R200                  69364     -4.11453
R200                  69365     -3.66859
R200                  69366      3.78521
R200                  69367      2.10476
R200                  69368      1.39287
R200                  69369     -7.45647
R200                  69370     -9.45313
R200                  69371     -12.4961
R200                  69372     -10.2909
R200                  69373     -11.8079
R200                  69374     -13.4057
R200                  69375     -4.25396
R200                  69376     -3.97069
R200                  69377     -3.39648
R200                  69378      1.35417
R200                  69379      1.87907
R200                  69380      1.74317
R200                  69381     -4.59331
R200                  69382     -8.68195
R200                  69383     -11.2379
R200                  69384     -9.90837
R200                  69385     -11.0591
R200                  69386     -12.3324
R200                  69387     -4.40277
R200                  69388     -3.43681
R200                  69389     -3.27116
R200                  69390     -0.53094
R200                  69391      1.33547
R200                  69392      2.48908
R200                  69393     -3.56962
R200                  69394     -7.52298
R200                  69395     -9.61118
R200                  69396      2.54825
R200                  69397      2.48121
R200                  69398      4.23258
R200                  69399      2.74052
R200                  69400        3.608
R200                  69401     -9.47344
R200                  69402     -10.3483
R200                  69403     -11.0996
R200                  69404     -5.35289
R200                  69405     -5.91266
R200                  69406     -5.80711
R200                  69407      3.77694
R200                  69408       3.6282
R200                  69409      3.25654
R200                  69410      -3.9995
R200                  69411     -6.64171
R200                  69412      -7.9935
R200                  69413     -4.98631
R200                  69414     -6.71474
R200                  69415     -7.16851
R200                  69416     -8.84393
R200                  69417     -9.46428
R200                  69418     -9.92887
R200                  69419     -5.28415
R200                  69420     -5.29221
R200                  69421     -5.81158
R200                  69422      2.75856
R200                  69423      3.33595
R200                  69424      3.62953
R200                  69425      -5.1908
R200                  69426     -5.26995
R200                  69427     -5.66438
R200                  69428      2.37795
R200                  69429      2.99016
R200                  69430      3.36977
R200                  69431     -8.12325
R200                  69432     -8.58691
R200                  69433     -8.91393
R200                  69434     -6.00347
R200                  69435     -6.72643
R200                  69436     -6.82276
R200                  69437     -7.38603
R200                  69438     -7.75023
R200                  69439      -8.0491
R200                  69440     -6.46826
R200                  69441     -5.97919
R200                  69442     -5.68235
R200                  69443      -4.9687
R200                  69444     -5.13213
R200                  69445     -5.42147
R200                  69446      2.12908
R200                  69447      2.60411
R200                  69448       2.7632
R200                  69449      -6.7067
R200                  69450     -6.97122
R200                  69451     -7.13164
R200                  69452     -4.61931
R200                  69453     -4.82625
R200                  69454     -5.17578
R200                  69455      2.03132
R200                  69456      2.49574
R200                  69457      2.57689
R200                  69458     -7.46231
R200                  69459     -6.06145
R200                  69460     -5.32589
R200                  69461     -5.97721
R200                  69462     -6.18653
R200                  69463     -6.34015
R200                  69464     -4.32027
R200                  69465      -4.4952
R200                  69466     -4.73507
R200                  69467      2.06917
R200                  69468      2.70079
R200                  69469      2.79928
R200                  69470      -7.9677
R200                  69471     -5.49643
R200                  69472      -4.2988
R200                  69473     -7.74346
R200                  69475     -2.65506
R200                  69476     -5.26263
R200                  69477     -5.41659
R200                  69478     -5.57987
R200                  69479     -4.02693
R200                  69480     -4.16542
R200                  69481     -4.27587
R200                  69482      2.34907
R200                  69483      3.05138
R200                  69484       3.1222
R200                  69485     -4.62771
R200                  69486     -4.69837
R200                  69487     -4.71745
R200                  69488     -3.67366
R200                  69489     -3.86238
R200                  69490     -4.13764
R200                  69491      3.79193
R200                  69492      2.82355
R200                  69493      2.94818
R200                  69494      -4.0745
R200                  69496    -0.187569
R200                  69499     -3.93577
R200                  69500     -3.94854
R200                  69501     -3.94064
R200                  69502     -3.56469
R200                  69503     -3.87167
R200                  69504     -4.21853
R200                  69505     0.685887
R200                  69506      1.97149
R200                  69507      2.02957
R200                  69508     -6.43065
R200                  69510     -7.59574
R200                  69511     -2.20665
R200                  69513     -3.55257
R200                  69514     -3.22719
R200                  69515     -3.17538
R200                  69516     -3.16294
R200                  69517     -3.23143
R200                  69518      -3.5528
R200                  69519     -3.88827
R200                  69520      2.71763
R200                  69521      2.34015
R200                  69522      2.45549
R200                  69523     -2.52278
R200                  69524     -2.39289
R200                  69525      -2.2653
R200                  69526     -2.72918
R200                  69527     -3.01552
R200                  69528     -3.35454
R200                  69529      4.01952
R200                  69530      4.16276
R200                  69531      4.66898
R200                  69535      19.6648
R200                  69536        22.27
R200                  69537      21.7788
R200                  69538      17.9264
R200                  69540     -1.75287
R200                  69541     -1.67711
R200                  69542     -1.46365
R200                  69543     -2.24924
R200                  69544     -2.43202
R200                  69545     -2.54232
R200                  69546     -5.87747
R200                  69547     -6.86299
R200                  69548     -7.33328
R200                  69549     -3.04249
R200                  69551     -6.55635
R200                  69555    -0.528018
R200                  69556    -0.433403
R200                  69557    -0.178661
R200                  69558     -1.67763
R200                  69559     -1.84441
R200                  69560     -1.95289
R200                  69561      -4.7423
R200                  69562     -5.22401
R200                  69563     -5.31612
R200                  69564     0.455077
R200                  69565     0.799794
R200                  69566      1.50437
R200                  69567     -1.08599
R200                  69568     -1.23733
R200                  69569     -1.36693
R200                  69570     -3.95589
R200                  69571     -4.41814
R200                  69572     -4.69793
R200                  69573     0.584371
R200                  69575     0.866916
R200                  69576      1.56711
R200                  69577      2.02886
R200                  69578      3.12568
R200                  69579    -0.473366
R200                  69580    -0.552897
R200                  69581    -0.677565
R200                  69582     -3.53696
R200                  69583     -4.17175
R200                  69584     -4.57796
R200                  69588    0.0451303
R200                  69589    0.0835907
R200                  69590    -0.111351
R200                  69591     0.953064
R200                  69593     0.897707
R200                  69594      2.60907
R200                  69595      3.50857
R200                  69596      4.98149
R200                  69597      -3.5006
R200                  69598     -4.18592
R200                  69599     -4.57416
R200                  69600     0.267498
R200                  69601     0.135395
R200                  69602     0.430385
R200                  69603      2.79681
R200                  69604      3.54787
R200                  69605      4.33642
R200                  69606      0.79611
R200                  69607     0.836095
R200                  69608      1.05929
R200                  69609       -3.671
R200                  69610     -4.61783
R200                  69611     -4.84275
R200                  69612     -2.01117
R200                  69614      1.44088
R200                  69615      3.77466
R200                  69616      4.63389
R200                  69617      5.50755
R200                  69618         1.38
R200                  69619      1.67951
R200                  69620      2.16178
R200                  69621     -4.53736
R200                  69622     -5.55874
R200                  69623     -5.41556
R200                  69624     -3.29725
R200                  69626      2.31058
R200                  69627      4.41922
R200                  69628      5.43333
R200                  69629      6.55638
R200                  69630      1.58715
R200                  69631      2.46845
R200                  69632      3.46076
R200                  69633     -6.70219
R200                  69634     -5.56138
R200                  69635     -5.29045
R200                  69636     0.640731
R200                  69638      4.77892
R200                  69639      4.77086
R200                  69640      5.65071
R200                  69641      6.98347
R200                  69642      1.40397
R200                  69643        3.563
R200                  69644      4.91216
R200                  69645     -7.80998
R200                  69646     -5.10888
R200                  69647     -5.23512
R200                  69651     -7.14161
R200                  69652     -7.34904
R200                  69653     -7.78631
R200                  69654     -7.34939
R200                  69655     -8.26269
R200                  69656     -8.03354
R200                  69657     -7.86525
R200                  69658     -7.86326
R200                  69659     -10.2231
R200                  69660     -9.71377
R200                  69661     -9.04944
R200                  69662     -8.27307
R200                  69663        13.81
R200                  69664      12.4508
R200                  69665      11.1102
R200                  69666      16.2133
R200                  69667      15.4469
R200                  69668      14.6952
R200                  69669      16.9696
R200                  69670      15.9064
R200                  69671      13.3873
R200                  69672      16.0394
R200                  69673      14.6079
R200                  69674      11.8724
R200                  69675      14.3288
R200                  69676      12.9641
R200                  69677      10.0613
R200                  69678      12.1658
R200                  69680      12.0148
R200                  69681      11.6595
R200                  69683      14.1654
R200                  69684      12.0615
R200                  69686      13.8764
R200                  69687      11.9336
R200                  69689      9.51829
R200                  69690      11.5862
R200                  69692      5.93723
R200                  70434      5.87641
R200                  70435      4.63369
R200                  70436       3.9731
R200                  70437     0.692471
R200                  70438     -1.21865
R200                  70439      24.5578
R200                  70440      25.3098
R200                  70441      23.1426
R200                  70442      26.5924
R200                  70443      26.6872
R200                  70444      22.0296
R200                  70445        18.91
R200                  70563      5.06727
R200                  70564       4.1962
R200                  70565      2.96558
R200                  70566      4.32669
R200                  70567      4.52549
R200                  70568      5.88093
R200                  70569      4.39647
R200                  70570      3.13029
R200                  70571      4.70719
R200                  70572       4.7976
R200                  70573      4.10305
R200                  70574      4.41208
R200                  70575        1.127
R200                  70576      1.04674
R200                  70577     0.249246
R200                  70578     0.975237
R200                  70579     0.918341
R200                  70580     0.684935
R200                  70581     0.355999
R200                  70582    -0.151204
R200                  70583   -0.0971411
R200                  70584     0.129159
R200                  70585     0.481464
R200                  70586     0.327006
R200                  70587    0.0303314
R200                  70588     0.164105
R200                  70589     0.715556
R200                  70590     0.507302
R200                  70591     0.289379
R200                  70592     0.405333
R200                  70593     0.150655
R200                  70594    0.0588182
R200                  70595     0.264195
R200                  70596       0.3232
R200                  70597     0.263946
R200                  70598     0.619226
R200                  70599     0.727034
R200                  70600     0.569889
R200                  70601     0.501357
R200                  70602     0.386103
R200                  70603     0.401796
R200                  70604     0.468242
R200                  70605      0.48455
R200                  70606     0.215915
R200                  70607     0.365856
R200                  70608   -0.0156379
R200                  70609    -0.833016
R200                  70610    -0.503749
R200                  70611    -0.240925
R200                  70612     0.231345
R200                  70613    0.0260032
R200                  70614    -0.576756
R200                  70615     -1.26061
R200                  70616     -1.54841
R200                  70617      -2.2519
R200                  70618     -2.67319
R200                  70619     -1.60587
R200                  70620     -1.10449
R200                  70621     -1.79027
R200                  70622     -3.15933
R200                  70623     -2.26881
R200                  70624     -2.66078
R200                  70625     -1.87736
R200                  70626     -2.76432
R200                  70627     -3.20058
R200                  70628     -3.38483
R200                  70629     -3.33851
R200                  70630     -3.54132
R200                  70631     -3.33194
R200                  70632     -2.37229
R200                  70633     -3.28355
R200                  70634     -4.65277
R200                  70635     -3.24903
R200                  70636     -2.50228
R200                  70637     -2.99585
R200                  70638     -3.24923
R200                  70639     -3.28614
R200                  71180       2.7451
R200                  71181      2.86067
R200                  71182       3.4205
R200                  71183      3.17546
R200                  71184    -0.246756
R200                  71185      1.98614
R200                  71186      2.17204
R200                  71187     0.986731
R200                  71188     -1.07726
R200                  71189     -7.67549
R200                  71190      2.78543
R200                  71191     -7.80767
R200                  71192      3.54646
R200                  71193     -7.54887
R200                  71194      3.72251
R200                  71195      -7.0465
R200                  71196      2.21824
R200                  71197      -6.1814
R200                  71198     -6.36979
R200                  71199      2.20603
R200                  71200     -5.47307
R200                  71201     -5.63291
R200                  71202      2.47034
R200                  71203     -3.91215
R200                  71204     -4.82343
R200                  71205      2.61514
R200                  71206     -2.28529
R200                  71207      -4.3813
R200                  71208      3.77542
R200                  71209     -1.76191
R200                  71210      8.74659
R200                  71211      7.23511
R200                  71212      16.7972
R200                  71213      10.6024
R200                  71214      11.1971
R200                  71215     -6.09776
R200                  71216      1.43856
R200                  71217     -5.48751
R200                  71218      3.21597
R200                  71219     -4.19959
R200                  71220      4.95426
R200                  71221      30.1435
R200                  71222       25.839
R200                  71223       26.956
R200                  71224      18.7883
R200                  71225      16.4189
R200                  71226     -2.49661
R200                  71227     -6.17504
R200                  71228     -5.25319
R200                  71229     -5.04007
R200                  71230     -4.95226
R200                  71231      2.26649
R200                  71232     -4.90781
R200                  71233      4.31517
R200                  71234      4.61142
R200                  71235     -4.98318
R200                  71236      6.11743
R200                  71237     -5.29896
R200                  71238      7.68811
R200                  71239     -5.43964
R200                  71240       8.8034
R200                  71241     -5.83911
R200                  71242      14.8596
R200                  71243      16.7236
R200                  71244      17.7705
R200                  71245      17.0731
R200                  71246      15.3823
R200                  71252     -1.02775
R200                  71253      3.86296
R200                  71254      4.48605
R200                  71255      2.28551
R200                  71256      2.97859
R200                  71257    -0.949004
R200                  71258      2.08533
R200                  71259      4.82516
R200                  71260      4.62693
R200                  71261      4.25353
R200                  71262     0.208468
R200                  71263      2.06327
R200                  71264      4.14001
R200                  71265      4.74881
R200                  71266      4.42043
R200                  71267      1.40117
R200                  71268      2.12627
R200                  71269      3.41765
R200                  71270      4.05642
R200                  71271      3.88054
R200                  71272      2.83761
R200                  71273      4.43438
R200                  71274      4.97431
R200                  71275      6.63488
R200                  71276      7.26186
R200                  71277      1.38841
R200                  71278      1.76672
R200                  71279      2.51157
R200                  71280       3.0184
R200                  71281      3.02191
R200                  71282      2.69903
R200                  71283      4.38135
R200                  71284      4.61337
R200                  71285        5.403
R200                  71286      6.08533
R200                  71287     0.696053
R200                  71288     0.855962
R200                  71289      1.29531
R200                  71290      1.69718
R200                  71291      1.88222
R200                  71292      2.69132
R200                  71293       4.1995
R200                  71294      4.80454
R200                  71295       4.8827
R200                  71296      5.14253
R200                  71297    -0.412815
R200                  71298    -0.562306
R200                  71299    -0.222372
R200                  71300      0.17018
R200                  71301     0.511008
R200                  71302      2.76551
R200                  71303      5.82078
R200                  71304      4.79103
R200                  71305      4.34638
R200                  71306        4.077
R200                  71307     -2.67851
R200                  71308     -2.54389
R200                  71309     -1.80447
R200                  71310     -1.43529
R200                  71311       -1.149
R200                  71312      2.58182
R200                  71313      9.88252
R200                  71314      5.71499
R200                  71315      3.51671
R200                  71316      2.19084
R200                  71317      4.60974
R200                  71318      7.06535
R200                  71319      7.93011
R200                  71320      7.95763
R200                  71321      7.18856
R200                  71322      6.98187
R200                  71323      7.84268
R200                  71324      7.37817
R200                  71325      6.48067
R200                  71326      5.26963
R200                  71327      14.0378
R200                  71328       8.7403
R200                  71329      5.82009
R200                  71330       4.2975
R200                  71331      3.05141
R200                  71332     0.320677
R200                  71333     0.132839
