Run 1, Result case 1006_ULSA_225_3, 18: Case 18
Position      : Element average
Attribute     : D-STRESS
                                     SIGMX
Superelement       Element    Element average value
R200                  63579      2.10905
R200                  63580      7.00133
R200                  63581      7.21027
R200                  63582     -17.8965
R200                  63583     -19.3131
R200                  63584      17.1486
R200                  63585      16.7711
R200                  63586      7.04714
R200                  63587      7.94019
R200                  63588      1.30363
R200                  63589      2.66955
R200                  63590       19.937
R200                  63591      19.3702
R200                  63592      7.75703
R200                  63593      8.23309
R200                  63594     0.745818
R200                  63595      2.62743
R200                  63596     -19.1793
R200                  63597     -22.7894
R200                  63598      22.2471
R200                  63599      21.8947
R200                  63600      8.58484
R200                  63601      8.86371
R200                  63602    -0.269284
R200                  63603     0.787676
R200                  63604     -20.2292
R200                  63605     -22.8463
R200                  63606      24.5773
R200                  63607      24.2306
R200                  63608     -1.29418
R200                  63609     -1.82054
R200                  63610     -21.5617
R200                  63611     -22.5712
R200                  63612      9.10921
R200                  63613      9.86384
R200                  63614      9.72951
R200                  63615      10.7658
R200                  63616      27.5691
R200                  63617      26.5482
R200                  63618     -2.87948
R200                  63619     -2.90316
R200                  63620     -24.9517
R200                  63621     -23.1545
R200                  63622      24.1165
R200                  63623       27.212
R200                  63624      24.8693
R200                  63625       18.278
R200                  63626      19.2656
R200                  63627      19.9294
R200                  63628      12.3155
R200                  63629       13.117
R200                  63630       13.348
R200                  63631      4.95753
R200                  63632      5.87215
R200                  63633     0.142324
R200                  63634      1.56431
R200                  63635     0.589395
R200                  63636     0.488355
R200                  63637      2.26214
R200                  63638     0.237431
R200                  63639    -0.628532
R200                  63640     -2.54455
R200                  63641     -6.68636
R200                  63642     -6.90743
R200                  63643     -10.4054
R200                  63644     -10.2139
R200                  63645     -13.8458
R200                  63646     -13.6602
R200                  63647     -19.6416
R200                  63648      -20.003
R200                  63649     -23.1461
R200                  63650     -25.6723
R200                  64221      3.59052
R200                  64222      2.14441
R200                  64223      2.68754
R200                  64224       1.7513
R200                  64225     -1.70049
R200                  64226     -1.20506
R200                  64227     -2.53919
R200                  64228     -3.69124
R200                  64229     -7.44804
R200                  64230     -11.2823
R200                  64231     -6.78919
R200                  64252     -1.46082
R200                  64253    -0.672682
R200                  64254    -0.846225
R200                  64255    -0.436078
R200                  64256    -0.807371
R200                  64257     -1.11744
R200                  64258    -0.308229
R200                  64259    0.0408111
R200                  64260     -1.12164
R200                  64261    -0.856048
R200                  64262     -1.02639
R200                  64263     -1.69237
R200                  64264     0.765371
R200                  64265    0.0309392
R200                  64266     -1.03814
R200                  64267     -0.68185
R200                  64268    -0.354289
R200                  64269    -0.272062
R200                  64270      1.18311
R200                  64271      2.77048
R200                  64272      1.93252
R200                  64273      1.28725
R200                  64274     0.253377
R200                  64275     0.717251
R200                  64276      3.46791
R200                  64277      1.60965
R200                  64278    -0.175871
R200                  64279   -0.0791449
R200                  64280    -0.120401
R200                  64281      2.23391
R200                  64282       4.7201
R200                  64283      4.10102
R200                  64284      1.97707
R200                  64285      4.96028
R200                  64286      2.43501
R200                  64287    0.0707396
R200                  64288     0.226475
R200                  64289     0.152492
R200                  64290      2.54773
R200                  64291      5.16303
R200                  64292      5.06672
R200                  64293      2.56749
R200                  64294      4.86996
R200                  64295      2.39854
R200                  64296     0.239278
R200                  64297     0.262502
R200                  64298    0.0796121
R200                  64299      1.67847
R200                  64300      3.24748
R200                  64301      4.28541
R200                  64302      2.12138
R200                  64303      2.36446
R200                  64304       1.1837
R200                  64305  -0.00255321
R200                  64306     -0.14972
R200                  64307    -0.542523
R200                  64308     0.561193
R200                  64309      1.57767
R200                  64310     0.654104
R200                  64311    -0.354985
R200                  64312   -0.0159841
R200                  64313    -0.352357
R200                  64314    -0.918689
R200                  64315    -0.674189
R200                  64316    -0.619356
R200                  64317    -0.510305
R200                  64318    -0.660728
R200                  64319    -0.621839
R200                  64320    -0.701776
R200                  64321    -0.849734
R200                  64322    -0.791746
R200                  64323      -2.1069
R200                  64324     -2.47407
R200                  64325     -1.91861
R200                  64326      -1.2849
R200                  64327     -1.62095
R200                  64328     -1.54204
R200                  65163         3.18
R200                  65164       2.4499
R200                  65165      3.49898
R200                  65166      3.03232
R200                  65167     -1.21276
R200                  65168      1.55705
R200                  65169     -1.42873
R200                  65170      -1.9867
R200                  65171     -6.17093
R200                  65172     -12.8996
R200                  65174     -5.45287
R200                  65175      1.47504
R200                  65176     0.191702
R200                  65177    -0.586157
R200                  65295     -2.45858
R200                  65296     0.183219
R200                  65297      3.51535
R200                  65298      2.96516
R200                  65299       4.3566
R200                  65300       3.8757
R200                  65325      2.53213
R200                  65326      2.47464
R200                  65327      1.94034
R200                  65328      2.54509
R200                  65329      2.93491
R200                  65330      2.84383
R200                  65491     -18.4959
R200                  65492     -17.2725
R200                  65493       1.3389
R200                  65494     0.579345
R200                  65495     0.749508
R200                  65496      1.80768
R200                  65500     0.608208
R200                  65501     -1.49849
R200                  65502     -1.36448
R200                  65506     0.468604
R200                  65507     -2.99632
R200                  65508     -3.10721
R200                  65512     0.949511
R200                  65513     -4.43763
R200                  65514      1.39287
R200                  65515     -3.83107
R200                  65516     -4.91145
R200                  65520     0.307178
R200                  65521     -5.34929
R200                  65522     -5.40176
R200                  65526    -0.971072
R200                  65527     -4.03602
R200                  65528     -3.60263
R200                  65530     -20.4064
R200                  65531     -24.8078
R200                  65532     -1.95794
R200                  65533     -1.43552
R200                  65534     -1.33863
R200                  65535     -21.6676
R200                  65536     -19.0805
R200                  65537     -27.9921
R200                  65538     -2.45155
R200                  65539      -1.2284
R200                  65540      -2.0419
R200                  65541     -21.0723
R200                  65542     -17.7665
R200                  65543     -27.3654
R200                  65545     -6.56053
R200                  65548     -10.9268
R200                  65550     -15.1145
R200                  65552     -18.3349
R200                  65554     -19.9421
R200                  65556      2.03887
R200                  65557      1.02246
R200                  65558      3.87559
R200                  65559      5.83385
R200                  65560    -0.791297
R200                  65561      2.68891
R200                  65562      1.15702
R200                  65563       1.0756
R200                  65564     -2.25742
R200                  65565     -14.9977
R200                  65566      3.77485
R200                  65567     0.434704
R200                  65568    -0.658616
R200                  65569     -6.47447
R200                  65570     -15.5399
R200                  65576      13.4701
R200                  65577       13.546
R200                  65578      14.0771
R200                  65579      15.8653
R200                  65580      14.5246
R200                  65581      11.2066
R200                  65582      11.4857
R200                  65583      11.7034
R200                  65584      12.0249
R200                  65585      12.2585
R200                  65586      8.75867
R200                  65587      8.83249
R200                  65588      8.89058
R200                  65589      8.87509
R200                  65590      9.49491
R200                  65591      6.27918
R200                  65592      6.31105
R200                  65593      6.32053
R200                  65594      6.32986
R200                  65595      3.62913
R200                  65596      3.76096
R200                  65597      3.75695
R200                  65598       3.6417
R200                  65599      1.23867
R200                  65600      1.23705
R200                  65601      1.00223
R200                  65602      1.04066
R200                  65603     -1.25648
R200                  65604     -1.46065
R200                  65605     -1.91391
R200                  65606     -1.47779
R200                  65607     -3.92572
R200                  65608     -5.01121
R200                  65609      -5.0453
R200                  65610     -3.55874
R200                  65611     -5.86928
R200                  65612     -7.46399
R200                  65613     -6.99972
R200                  65614     -6.81975
R200                  65615     -8.22197
R200                  65616     -8.55566
R200                  65617     -8.92538
R200                  65618     -9.05663
R200                  65619     -10.4167
R200                  65620     -9.62003
R200                  65621     -10.7133
R200                  65622     -11.2422
R200                  65623      -13.559
R200                  65624     -11.9224
R200                  65625     -13.1261
R200                  65626     -14.3941
R200                  65627     -16.7455
R200                  65628     -16.3317
R200                  65629     -16.2915
R200                  65630     -17.2585
R200                  65631      17.0032
R200                  65632      15.2872
R200                  65633      14.3843
R200                  65634      14.1957
R200                  65635      7.23604
R200                  65636      7.56201
R200                  65637      7.71012
R200                  65638      7.85678
R200                  65639     -3.63271
R200                  65640     -3.39383
R200                  65641     -4.22368
R200                  65642     -3.00071
R200                  65643     -17.3139
R200                  65644     -17.4597
R200                  65645     -18.6004
R200                  65646     -16.4907
R200                  65647      16.2152
R200                  65648      15.3011
R200                  65649      14.4834
R200                  65650      13.7366
R200                  65651      6.84592
R200                  65652      7.16393
R200                  65653      7.39278
R200                  65654      7.55456
R200                  65655     -3.32195
R200                  65656      -2.7193
R200                  65657     -2.47138
R200                  65658     -3.30693
R200                  65659     -16.1082
R200                  65660     -16.7365
R200                  65661     -18.1107
R200                  65662     -15.4528
R200                  65663      15.3709
R200                  65664      14.7942
R200                  65665      14.0647
R200                  65666      13.2654
R200                  65667      6.36585
R200                  65668       6.4467
R200                  65669      6.55035
R200                  65670       6.8374
R200                  65671     -3.83097
R200                  65672     -3.10549
R200                  65673     -2.63554
R200                  65674     -3.29871
R200                  65675     -16.1688
R200                  65676     -16.7458
R200                  65677     -18.2787
R200                  65678     -15.6551
R200                  65679      14.6483
R200                  65680       14.096
R200                  65681      13.3034
R200                  65682      12.4109
R200                  65683      5.39952
R200                  65684      5.32421
R200                  65685      5.01826
R200                  65686      5.99336
R200                  65687     -3.67123
R200                  65688     -3.91408
R200                  65689     -4.19407
R200                  65690      -3.5961
R200                  65691     -16.1866
R200                  65692     -16.9683
R200                  65693     -19.5707
R200                  65694     -15.9407
R200                  65695      13.8842
R200                  65696      13.3263
R200                  65697      12.5196
R200                  65698      11.6444
R200                  65699      5.06605
R200                  65700      4.95287
R200                  65701      4.60688
R200                  65702      5.55491
R200                  65703     -16.5076
R200                  65704      -16.956
R200                  65705     -20.0269
R200                  65706     -16.1974
R200                  65707     -3.33687
R200                  65708     -3.77744
R200                  65709     -4.11529
R200                  65710     -3.18153
R200                  65711     -2.86497
R200                  65712     -2.82761
R200                  65713     -2.61172
R200                  65714        -2.18
R200                  65715      13.1333
R200                  65716      12.5296
R200                  65717      11.8251
R200                  65718      11.0227
R200                  65719      5.32829
R200                  65720      5.26259
R200                  65721      5.33282
R200                  65722      5.74414
R200                  65723     -16.5209
R200                  65724     -16.9063
R200                  65725     -20.0932
R200                  65726     -16.0937
R200                  65727      5.17964
R200                  65728      5.30516
R200                  65729       5.5057
R200                  65730      5.71125
R200                  65731     -16.1825
R200                  65732     -17.0023
R200                  65733     -20.0027
R200                  65734      -15.601
R200                  65735      12.5538
R200                  65736       11.925
R200                  65737      11.2422
R200                  65738      10.4727
R200                  65739     -2.16258
R200                  65740     -2.10238
R200                  65741     -1.96615
R200                  65742     -1.78221
R200                  65743      12.2358
R200                  65744      11.5894
R200                  65745       10.822
R200                  65746      10.0415
R200                  65747     -1.55148
R200                  65748     -1.55904
R200                  65749     -1.52737
R200                  65750     -1.47125
R200                  65751      4.92511
R200                  65752      5.12898
R200                  65753      5.38673
R200                  65754      5.57374
R200                  65755     -15.9079
R200                  65756     -16.8159
R200                  65757     -19.6889
R200                  65758     -15.2275
R200                  65759      11.8384
R200                  65760      11.2951
R200                  65761      10.5657
R200                  65762      9.82496
R200                  65763      4.99382
R200                  65764      5.07529
R200                  65765      5.24121
R200                  65766      5.34925
R200                  65767     -15.8079
R200                  65768     -16.3721
R200                  65769     -19.3161
R200                  65770     -15.0077
R200                  65771    -0.953904
R200                  65772     -1.05209
R200                  65773     -1.11482
R200                  65774     -1.16592
R200                  65775      11.5527
R200                  65776      11.0208
R200                  65777      10.4452
R200                  65778      9.76764
R200                  65779      5.07482
R200                  65780      5.13311
R200                  65781      5.14685
R200                  65782      5.19723
R200                  65783    -0.396649
R200                  65784    -0.533052
R200                  65785    -0.677994
R200                  65786     -0.87292
R200                  65787     -16.0243
R200                  65788     -15.6174
R200                  65789     -18.8519
R200                  65790     -14.8171
R200                  65791      0.20066
R200                  65792     0.198629
R200                  65793   -0.0402661
R200                  65794    -0.493414
R200                  65795      11.6663
R200                  65796      11.1235
R200                  65797      10.4266
R200                  65798      9.71838
R200                  65799      4.85995
R200                  65800      4.95849
R200                  65801      5.13206
R200                  65802      5.24706
R200                  65803       -16.05
R200                  65804     -15.2611
R200                  65805      -18.193
R200                  65806     -15.3925
R200                  65807      11.6533
R200                  65808         11.2
R200                  65809      10.5099
R200                  65810      9.81828
R200                  65811      4.90045
R200                  65812      4.94949
R200                  65813       5.1565
R200                  65814      5.31796
R200                  65815      1.88781
R200                  65816      1.73988
R200                  65817       1.1519
R200                  65818     0.140965
R200                  65819      1.03774
R200                  65820     -15.9408
R200                  65821     -16.2405
R200                  65822     -16.5806
R200                  65823     -18.2069
R200                  65824     -15.5097
R200                  65825     -16.8658
R200                  65826     -16.8245
R200                  65827     -19.1104
R200                  65828      11.7371
R200                  65829       11.232
R200                  65830      10.6887
R200                  65831      10.0413
R200                  65832      5.05536
R200                  65833      5.12896
R200                  65834      5.17281
R200                  65835      5.28187
R200                  65836      12.2187
R200                  65837       11.659
R200                  65838      10.9556
R200                  65839      10.2439
R200                  65840      5.01294
R200                  65841      5.06792
R200                  65842      5.19083
R200                  65843      5.26278
R200                  65845     -16.8509
R200                  65846       -18.46
R200                  65847     -17.4892
R200                  65848      12.5935
R200                  65849      12.0869
R200                  65850      11.3499
R200                  65851      10.6177
R200                  65852      5.19284
R200                  65853      5.15338
R200                  65854       5.2528
R200                  65855      5.26986
R200                  65857     -18.9896
R200                  65858     -18.3446
R200                  65859     -17.7922
R200                  65860     -17.0753
R200                  65861      13.1021
R200                  65862      12.5348
R200                  65863      11.9101
R200                  65864      11.1706
R200                  65865      5.48156
R200                  65866      5.45184
R200                  65867      5.36907
R200                  65868      5.29798
R200                  65869      13.1755
R200                  65870       12.646
R200                  65871      11.9327
R200                  65872      11.1213
R200                  65873      5.59277
R200                  65874      5.58081
R200                  65875      5.59875
R200                  65876      5.54657
R200                  65877       13.948
R200                  65878      13.4453
R200                  65879      12.6906
R200                  65880      11.8175
R200                  65881      5.98991
R200                  65882      5.93449
R200                  65883      5.97306
R200                  65884      5.90443
R200                  65885      14.9356
R200                  65886      14.3414
R200                  65887      13.6605
R200                  65888      12.8239
R200                  65889      6.59956
R200                  65890      6.56703
R200                  65891      6.49145
R200                  65892      6.35034
R200                  65893      7.06273
R200                  65894       7.0527
R200                  65895      6.97996
R200                  65896      6.86408
R200                  65897      16.2057
R200                  65898      15.3985
R200                  65899       14.668
R200                  65900      14.0082
R200                  65901       7.2129
R200                  65902      7.37957
R200                  65903       7.3977
R200                  65904      7.27627
R200                  65905      15.9532
R200                  65906      15.6117
R200                  65907      14.8755
R200                  65908      13.8516
R200                  65909       7.9646
R200                  65910      8.11332
R200                  65911      8.15672
R200                  65912       7.9041
R200                  65913      17.1202
R200                  65914      16.4508
R200                  65915      15.5422
R200                  65916       14.482
R200                  65917      9.06178
R200                  65918      9.42782
R200                  65919      9.44409
R200                  65920       9.0387
R200                  65921      18.6828
R200                  65922      17.5539
R200                  65923      16.2058
R200                  65924      14.9203
R200                  65925      10.1558
R200                  65926      10.6386
R200                  65927      10.7812
R200                  65928      10.5018
R200                  65929      20.7943
R200                  65930      18.6569
R200                  65931       16.371
R200                  65932      14.9584
R200                  65933      11.4629
R200                  65934      11.6414
R200                  65935       11.802
R200                  65936      11.8555
R200                  65937      14.0918
R200                  65938      15.5388
R200                  65939      17.7433
R200                  65940      21.5191
R200                  65941      19.2254
R200                  65942      12.7401
R200                  65943      13.5406
R200                  65944      15.0264
R200                  65945      16.7309
R200                  65946      17.5865
R200                  65947      12.3702
R200                  65948      12.4061
R200                  65949      12.5269
R200                  65950      12.9236
R200                  65951      13.3734
R200                  65952      16.4694
R200                  65953      16.7712
R200                  65954      8.47556
R200                  65955      4.93405
R200                  65956      -5.9676
R200                  65957     -3.40623
R200                  65958      4.49196
R200                  65959      2.41755
R200                  67260      2.01409
R200                  67261      2.50312
R200                  67262       3.9824
R200                  67263       3.9944
R200                  67264     0.676181
R200                  67265     -1.60713
R200                  67266     -7.31617
R200                  67267     -14.9279
R200                  67268      3.78194
R200                  67574     -1.06828
R200                  67575     0.308211
R200                  67576      3.38209
R200                  67577      9.71385
R200                  67578     -1.66643
R200                  67579     -12.1514
R200                  67580      1.56341
R200                  67581      3.87003
R200                  67582      2.34562
R200                  67583       2.2709
R200                  67584       3.1006
R200                  67635      1.51906
R200                  67636      2.22422
R200                  67637      3.79739
R200                  67638      3.95352
R200                  67639      0.96002
R200                  67640     -1.81921
R200                  67641     -7.54295
R200                  67642     -14.4497
R200                  67643      3.78127
R200                  67827      2.22755
R200                  67828      2.07996
R200                  67830      1.15529
R200                  67832     0.491539
R200                  67834   -0.0604218
R200                  67836    -0.558712
R200                  67838    -0.870384
R200                  67840    -0.517852
R200                  67842    -0.197775
R200                  67844     -5.51358
R200                  67845     -7.97041
R200                  67846     -10.7147
R200                  67847     -17.4194
R200                  67848     -29.6393
R200                  67849      6.98471
R200                  67850     -1.73747
R200                  67851     0.838861
R200                  67852      2.50236
R200                  67853      8.50202
R200                  67854      5.49215
R200                  67855     -13.8842
R200                  67856     0.824743
R200                  67857       1.7332
R200                  67858      3.40313
R200                  67859      3.83579
R200                  67860      1.25259
R200                  67861     -1.32939
R200                  67862     -6.84984
R200                  67863     -14.4813
R200                  67864      3.61678
R200                  68622       6.4856
R200                  68623   -0.0556403
R200                  68624     -6.03459
R200                  68625     -1.34446
R200                  68626    -0.433304
R200                  68627    -0.629666
R200                  68628    -0.381795
R200                  68629    -0.892801
R200                  68630     -1.02795
R200                  68631      -1.5834
R200                  68632    -0.382645
R200                  68633    -0.704354
R200                  68634    -0.733814
R200                  68635    -0.931012
R200                  68636    -0.881028
R200                  68637     -1.13461
R200                  68638    -0.382546
R200                  68639    0.0893326
R200                  68640     -1.00824
R200                  68641    -0.029237
R200                  68642     0.924892
R200                  68643    -0.636821
R200                  68644     0.423816
R200                  68645      1.61158
R200                  68646     -0.45223
R200                  68647     0.859466
R200                  68648      2.23773
R200                  68649    -0.242804
R200                  68650      1.22435
R200                  68651      2.76342
R200                  68652  -0.00244612
R200                  68653      1.53462
R200                  68654      3.16429
R200                  68655     0.207128
R200                  68656      1.78918
R200                  68657      3.46549
R200                  68658     0.369144
R200                  68659       1.9834
R200                  68660        3.687
R200                  68661     0.511351
R200                  68662      2.12939
R200                  68663      3.80642
R200                  68664     0.668179
R200                  68665      2.21009
R200                  68666      3.82287
R200                  68667     0.826454
R200                  68668      2.20616
R200                  68669       3.7324
R200                  68670     0.955761
R200                  68671      2.10293
R200                  68672      3.49989
R200                  68673      1.02452
R200                  68674      1.87172
R200                  68675       3.0279
R200                  68676        1.012
R200                  68677      1.52943
R200                  68678      2.11451
R200                  68679      0.92195
R200                  68680      1.10714
R200                  68681      1.37914
R200                  68682     0.820487
R200                  68683     0.646974
R200                  68684     0.612806
R200                  68685     0.508462
R200                  68686     0.684432
R200                  68687     0.585071
R200                  68688     0.269734
R200                  68689     -0.42377
R200                  68690     0.457106
R200                  68691   -0.0744829
R200                  68692     0.266462
R200                  68693     0.416767
R200                  68694    -0.238453
R200                  68695     -1.66566
R200                  68696    -0.656982
R200                  68697     0.163384
R200                  68698    -0.931083
R200                  68699     -2.44717
R200                  68700    -0.898106
R200                  68701      -2.5876
R200                  68702     0.222988
R200                  68703    -0.348074
R200                  68704     -1.87331
R200                  68705    -0.179139
R200                  69146     -4.16304
R200                  69147     -1.36547
R200                  69148     -2.16344
R200                  69149      1.33111
R200                  69150       11.717
R200                  69151      8.20442
R200                  69152     -15.0356
R200                  69153        3.074
R200                  69154       1.1836
R200                  69155    -0.360757
R200                  69156     -5.94042
R200                  69157     -15.4898
R200                  69306      14.6822
R200                  69307      13.4003
R200                  69308       13.301
R200                  69309      12.9507
R200                  69310      10.9051
R200                  69311      11.0433
R200                  69312      11.0764
R200                  69313      10.9638
R200                  69314      7.72884
R200                  69315      8.17668
R200                  69316      8.44305
R200                  69317      8.75087
R200                  69318      5.42323
R200                  69319       5.8151
R200                  69320      6.10031
R200                  69321      3.45641
R200                  69322      3.52335
R200                  69323      3.51119
R200                  69324       1.2943
R200                  69325      1.35212
R200                  69326      1.25142
R200                  69327     -1.49264
R200                  69328    -0.964214
R200                  69329    -0.588972
R200                  69330     -4.51697
R200                  69331     -4.12421
R200                  69332     -2.52222
R200                  69333     -6.25702
R200                  69334      -6.7635
R200                  69335     -5.62769
R200                  69336     -7.66072
R200                  69337     -7.92987
R200                  69338     -7.99375
R200                  69339     -9.32517
R200                  69340     -9.18157
R200                  69341     -10.1326
R200                  69342     -12.0503
R200                  69343      -11.142
R200                  69344     -12.4851
R200                  69345     -14.5869
R200                  69346     -13.9883
R200                  69347     -14.4033
R200                  69348      14.2567
R200                  69349      14.1483
R200                  69350      15.5212
R200                  69351      7.30886
R200                  69352      6.69757
R200                  69353      5.88868
R200                  69354     -2.85024
R200                  69355     -3.94018
R200                  69356       -3.744
R200                  69357     -15.6628
R200                  69358     -15.9665
R200                  69359     -14.2945
R200                  69360      14.2482
R200                  69361       14.142
R200                  69362      13.9536
R200                  69363      6.82704
R200                  69364      6.42738
R200                  69365      5.88301
R200                  69366     -3.26715
R200                  69367      -2.3697
R200                  69368     -2.38759
R200                  69369        -15.1
R200                  69370     -16.7217
R200                  69371     -13.2277
R200                  69372      13.6245
R200                  69373      13.4364
R200                  69374      12.8447
R200                  69375      6.49019
R200                  69376      6.21868
R200                  69377      5.97859
R200                  69378     -2.96845
R200                  69379     -1.84122
R200                  69380     -2.13004
R200                  69381     -15.4764
R200                  69382     -17.4658
R200                  69383     -14.1451
R200                  69384      12.9265
R200                  69385      12.5348
R200                  69386       11.768
R200                  69387      7.29166
R200                  69388      6.09498
R200                  69389      5.21875
R200                  69390     -1.47186
R200                  69391    -0.505623
R200                  69392     -1.40005
R200                  69393      -15.767
R200                  69394     -18.8775
R200                  69395      -15.685
R200                  69396    -0.778469
R200                  69397     -6.62063
R200                  69398     -2.30322
R200                  69399    0.0919017
R200                  69400      2.03156
R200                  69401      12.1292
R200                  69402      11.6893
R200                  69403      10.9311
R200                  69404      6.92003
R200                  69405      5.87326
R200                  69406      5.27835
R200                  69407     -1.11384
R200                  69408     -0.27321
R200                  69409    -0.891312
R200                  69410     -16.2183
R200                  69411     -19.6573
R200                  69412     -16.5644
R200                  69413     -16.1692
R200                  69414     -19.9098
R200                  69415     -17.1821
R200                  69416       11.346
R200                  69417      10.9034
R200                  69418      10.2414
R200                  69419      5.25508
R200                  69420      5.31644
R200                  69421      5.47323
R200                  69422     -1.71783
R200                  69423     -1.25778
R200                  69424      -1.0375
R200                  69425      4.81262
R200                  69426      4.83531
R200                  69427      4.88151
R200                  69428      -1.4989
R200                  69429     -1.04685
R200                  69430    -0.460983
R200                  69431      10.7828
R200                  69432      10.2851
R200                  69433      9.64272
R200                  69434     -15.4196
R200                  69435     -19.6462
R200                  69436     -17.6846
R200                  69437      10.4053
R200                  69438      9.81279
R200                  69439      9.13216
R200                  69440     -14.9893
R200                  69441     -19.2932
R200                  69442     -17.3751
R200                  69443      4.56405
R200                  69444      4.49276
R200                  69445      4.45481
R200                  69446     -1.23858
R200                  69447    -0.686222
R200                  69448    0.0151868
R200                  69449      10.1839
R200                  69450      9.54876
R200                  69451      8.86592
R200                  69452      4.31399
R200                  69453      4.18274
R200                  69454      4.03502
R200                  69455     -1.09579
R200                  69456    -0.474374
R200                  69457     0.116143
R200                  69458     -14.8327
R200                  69459     -18.9193
R200                  69460     -16.6494
R200                  69461      10.1039
R200                  69462      9.46359
R200                  69463      8.73684
R200                  69464      4.15534
R200                  69465      3.93632
R200                  69466      3.72489
R200                  69467    -0.860518
R200                  69468    -0.287152
R200                  69469     0.204991
R200                  69470     -14.5833
R200                  69471     -18.3004
R200                  69472     -15.8612
R200                  69473     -15.0902
R200                  69475     -14.3619
R200                  69476      10.1262
R200                  69477      9.41973
R200                  69478      8.64302
R200                  69479       4.1289
R200                  69480      3.93918
R200                  69481      3.74467
R200                  69482     -0.74469
R200                  69483    -0.597174
R200                  69484     0.678646
R200                  69485       10.229
R200                  69486      9.52155
R200                  69487      8.77373
R200                  69488      4.21021
R200                  69489      3.98693
R200                  69490      3.94092
R200                  69491     -1.25317
R200                  69492     -2.25039
R200                  69493      2.41795
R200                  69494     -18.8881
R200                  69496      -10.805
R200                  69499      10.4206
R200                  69500      9.76378
R200                  69501      9.01946
R200                  69502      4.20235
R200                  69503        3.971
R200                  69504      3.95722
R200                  69505    -0.665663
R200                  69506     -2.03026
R200                  69507      2.37973
R200                  69508     -19.2499
R200                  69510      -10.098
R200                  69511     -16.1818
R200                  69513     -13.3376
R200                  69514      10.6872
R200                  69515      10.0429
R200                  69516      9.30972
R200                  69517      4.10611
R200                  69518      4.04863
R200                  69519      3.96177
R200                  69520       1.0009
R200                  69521     0.145014
R200                  69522      0.48263
R200                  69523      11.0568
R200                  69524      10.4574
R200                  69525      9.82355
R200                  69526      4.12624
R200                  69527      4.19056
R200                  69528      4.18457
R200                  69529      2.70968
R200                  69530      1.70473
R200                  69531   -0.0280814
R200                  69535      1.31462
R200                  69536     0.291005
R200                  69537      1.24095
R200                  69538     -1.97446
R200                  69540      11.4695
R200                  69541      10.9261
R200                  69542      10.5547
R200                  69543      4.35789
R200                  69544      4.48588
R200                  69545      4.55374
R200                  69546      3.05798
R200                  69547      1.89904
R200                  69548    0.0217987
R200                  69549     -18.0233
R200                  69551     -15.5095
R200                  69555      11.2186
R200                  69556       10.271
R200                  69557      11.8062
R200                  69558      4.73172
R200                  69559      4.90073
R200                  69560      5.01002
R200                  69561      2.16523
R200                  69562      1.24963
R200                  69563     0.321866
R200                  69564      11.7279
R200                  69565      10.7404
R200                  69566      12.7231
R200                  69567      5.14828
R200                  69568      5.25226
R200                  69569      5.24206
R200                  69570      1.93209
R200                  69571      1.27101
R200                  69572     0.728877
R200                  69573     -20.2127
R200                  69575     -21.9369
R200                  69576       12.707
R200                  69577      11.6539
R200                  69578      13.8045
R200                  69579       5.6754
R200                  69580      5.65755
R200                  69581      5.48269
R200                  69582      1.78057
R200                  69583      1.29706
R200                  69584     0.905474
R200                  69588      6.18449
R200                  69589      6.04363
R200                  69590      5.83378
R200                  69591     -19.2434
R200                  69593     -27.8347
R200                  69594      14.3334
R200                  69595      13.3012
R200                  69596      15.1226
R200                  69597       1.7914
R200                  69598      1.30648
R200                  69599     0.871545
R200                  69600      6.61946
R200                  69601      6.38772
R200                  69602      6.18549
R200                  69603      16.2958
R200                  69604      15.4071
R200                  69605      14.6666
R200                  69606      7.34731
R200                  69607      7.10881
R200                  69608      6.60085
R200                  69609      1.73224
R200                  69610      1.27319
R200                  69611     0.660073
R200                  69612     -20.7215
R200                  69614     -24.4871
R200                  69615      17.3677
R200                  69616      16.5343
R200                  69617       15.482
R200                  69618      8.58398
R200                  69619      8.35629
R200                  69620      7.61085
R200                  69621     0.535322
R200                  69622     0.790817
R200                  69623     0.274916
R200                  69624       -19.42
R200                  69626     -24.4793
R200                  69627      17.8905
R200                  69628      17.2536
R200                  69629      16.5325
R200                  69630      10.1148
R200                  69631      9.81605
R200                  69632      8.86884
R200                  69633    -0.716152
R200                  69634    -0.287429
R200                  69635    -0.714269
R200                  69636     -20.2785
R200                  69638     -25.0165
R200                  69639      17.7192
R200                  69640      17.3691
R200                  69641      17.9917
R200                  69642      12.4817
R200                  69643      11.3872
R200                  69644       9.6855
R200                  69645    -0.794811
