Run 1, Result case 1006_ULSA_225_3, 18: Case 18
Position      : Element average
Attribute     : D-STRESS
                                     SIGMY
Superelement       Element    Element average value
R200                  65810      8.03896
R200                  65811     0.272353
R200                  65812     0.595885
R200                  65813     0.798541
R200                  65814     0.907825
R200                  65815     -4.31745
R200                  65816      -3.6125
R200                  65817     -3.25685
R200                  65818     -3.65494
R200                  65819     -3.39822
R200                  65820     0.210925
R200                  65821     0.449349
R200                  65822     -3.03739
R200                  65823    -0.618198
R200                  65824      1.46877
R200                  65825      3.63914
R200                  65826    -0.426291
R200                  65827      2.23649
R200                  65828      9.89048
R200                  65829      9.23155
R200                  65830      8.62039
R200                  65831      8.10785
R200                  65832     0.438453
R200                  65833     0.705507
R200                  65834     0.932023
R200                  65835      1.08427
R200                  65836       10.012
R200                  65837      9.29497
R200                  65838       8.6626
R200                  65839      8.10641
R200                  65840     0.542957
R200                  65841     0.876108
R200                  65842      1.12108
R200                  65843      1.28456
R200                  65845   -0.0169697
R200                  65846    -0.537884
R200                  65847     0.248631
R200                  65848      10.0026
R200                  65849        9.286
R200                  65850      8.61858
R200                  65851      8.00361
R200                  65852     0.676589
R200                  65853       1.0486
R200                  65854      1.32136
R200                  65855      1.49254
R200                  65857     -1.52436
R200                  65858     -1.98049
R200                  65859     0.782465
R200                  65860     -2.39342
R200                  65861      9.83218
R200                  65862      9.16948
R200                  65863      8.48007
R200                  65864      7.85957
R200                  65865     0.903636
R200                  65866      1.23043
R200                  65867      1.51661
R200                  65868      1.70195
R200                  65869      7.37535
R200                  65870      6.67395
R200                  65871      6.15604
R200                  65872      5.79756
R200                  65873      1.06683
R200                  65874      1.44268
R200                  65875      1.71857
R200                  65876      1.88277
R200                  65877       7.0776
R200                  65878      6.33665
R200                  65879      5.78641
R200                  65880      5.45885
R200                  65881      1.22873
R200                  65882      1.61986
R200                  65883      1.89944
R200                  65884      2.06471
R200                  65885      6.52874
R200                  65886      5.83483
R200                  65887      5.24331
R200                  65888      4.85725
R200                  65889      1.44325
R200                  65890      1.76385
R200                  65891      2.03836
R200                  65892      2.22862
R200                  65893       1.5485
R200                  65894      1.85985
R200                  65895      2.11031
R200                  65896      2.35297
R200                  65897      5.93036
R200                  65898       5.2334
R200                  65899      4.55439
R200                  65900      4.06081
R200                  65901      1.70337
R200                  65902       1.9189
R200                  65903      2.13336
R200                  65904        2.384
R200                  65905      3.39045
R200                  65906       2.7438
R200                  65907      2.25048
R200                  65908      1.91923
R200                  65909      1.78406
R200                  65910       1.8892
R200                  65911      2.07518
R200                  65912      2.43833
R200                  65913       2.7983
R200                  65914      2.08776
R200                  65915      1.52241
R200                  65916      1.17928
R200                  65917      2.08247
R200                  65918      1.65363
R200                  65919      1.71806
R200                  65920      2.43682
R200                  65921      2.17224
R200                  65922      1.26733
R200                  65923     0.736399
R200                  65924      0.60621
R200                  65925      2.36072
R200                  65926      1.17993
R200                  65927       1.0371
R200                  65928      2.24758
R200                  65929      1.20706
R200                  65930     0.440342
R200                  65931      0.17298
R200                  65932     0.235048
R200                  65933      1.46844
R200                  65934     0.542817
R200                  65935     0.457405
R200                  65936      1.26136
R200                  65937     0.797259
R200                  65938     0.181213
R200                  65939    -0.398005
R200                  65940    -0.168119
R200                  65941    -0.941382
R200                  65942      1.85533
R200                  65943      1.34579
R200                  65944    -0.498106
R200                  65945      -2.5649
R200                  65946     -2.29682
R200                  65947      3.49646
R200                  65948      3.08511
R200                  65949     -2.87389
R200                  65950     -5.80687
R200                  65951     -5.16168
R200                  65952       5.5657
R200                  65953      5.25874
R200                  65954     -6.47754
R200                  65955     -10.3058
R200                  65956     -18.7001
R200                  65957     -4.01191
R200                  65958      2.32933
R200                  65959    -0.681464
R200                  67260     -3.68981
R200                  67261     -3.79238
R200                  67262     -4.11819
R200                  67263    -0.417638
R200                  67264     -2.35064
R200                  67265      -4.2784
R200                  67266     -4.34646
R200                  67267     -2.21261
R200                  67268     -3.10435
R200                  67574      -2.0356
R200                  67575     0.994273
R200                  67576      7.81822
R200                  67577      6.24969
R200                  67578      2.17288
R200                  67579     -5.13399
R200                  67580     -8.66653
R200                  67581      -5.3161
R200                  67582     -1.87655
R200                  67583    -0.157327
R200                  67584    -0.271266
R200                  67635     -3.51827
R200                  67636     -3.49977
R200                  67637     -3.59296
R200                  67638     -0.67917
R200                  67639     -3.18117
R200                  67640     -5.46834
R200                  67641     -6.08979
R200                  67642     -3.35125
R200                  67643     -2.78057
R200                  67827     -1.12581
R200                  67828     -1.34279
R200                  67830    -0.103509
R200                  67832     0.720833
R200                  67834      1.61235
R200                  67836      2.75601
R200                  67838      4.29186
R200                  67840      4.93968
R200                  67842      2.44283
R200                  67844     -16.8023
R200                  67845     -11.5944
R200                  67846     -8.72737
R200                  67847     -9.93275
R200                  67848     -10.5149
R200                  67849      4.42352
R200                  67850      1.91785
R200                  67851    -0.945907
R200                  67852   0.00891193
R200                  67853     -1.58207
R200                  67854     -8.26404
R200                  67855     -6.33073
R200                  67856     -3.83574
R200                  67857     -3.28427
R200                  67858     -3.04493
R200                  67859     -1.04495
R200                  67860     -4.33438
R200                  67861     -8.23503
R200                  67862     -11.9982
R200                  67863     -7.15125
R200                  67864     -2.36841
R200                  68622      3.86478
R200                  68623     -6.42803
R200                  68624     -16.8312
R200                  68625     -1.55525
R200                  68626     -1.03425
R200                  68627     -1.31218
R200                  68628      0.31471
R200                  68629     0.466344
R200                  68630    -0.457562
R200                  68631    -0.983797
R200                  68632      1.64601
R200                  68633     0.569286
R200                  68634    0.0841365
R200                  68635    -0.629488
R200                  68636    -0.354806
R200                  68637     0.612835
R200                  68638   -0.0528244
R200                  68639    -0.813262
R200                  68640      1.08428
R200                  68641    0.0864065
R200                  68642    -0.764708
R200                  68643     0.839684
R200                  68644     0.190869
R200                  68645     -0.54316
R200                  68646     0.747204
R200                  68647     0.134541
R200                  68648    -0.551547
R200                  68649     0.828389
R200                  68650     0.129108
R200                  68651    -0.623192
R200                  68652     0.824417
R200                  68653     0.126468
R200                  68654     -0.62769
R200                  68655     0.792658
R200                  68656     0.117565
R200                  68657    -0.608492
R200                  68658     0.876951
R200                  68659     0.116024
R200                  68660     -0.68894
R200                  68661     0.828018
R200                  68662    0.0920528
R200                  68663    -0.688745
R200                  68664     0.816786
R200                  68665     0.120998
R200                  68666    -0.627559
R200                  68667      1.01389
R200                  68668      0.22777
R200                  68669    -0.633737
R200                  68670      1.10145
R200                  68671     0.320429
R200                  68672    -0.585917
R200                  68673      1.22363
R200                  68674     0.398117
R200                  68675    -0.512328
R200                  68676      1.32437
R200                  68677      0.36636
R200                  68678    -0.698516
R200                  68679      1.26784
R200                  68680     0.329861
R200                  68681     -0.62732
R200                  68682      1.17189
R200                  68683     0.671319
R200                  68684    -0.260444
R200                  68685    -0.774534
R200                  68686      1.18721
R200                  68687      1.42918
R200                  68688     0.691412
R200                  68689    -0.535698
R200                  68690     0.698565
R200                  68691    0.0875216
R200                  68692     0.276883
R200                  68693     0.988349
R200                  68694     0.468219
R200                  68695    -0.631229
R200                  68696   -0.0542653
R200                  68697     0.875844
R200                  68698     0.123094
R200                  68699      -0.6006
R200                  68700    0.0750401
R200                  68701    -0.941093
R200                  68702      1.69859
R200                  68703     -1.20229
R200                  68704     -1.79745
R200                  68705    -0.418232
R200                  69146     -4.43233
R200                  69147     -2.11873
R200                  69148     -2.12733
R200                  69149      5.67783
R200                  69150      16.4441
R200                  69151      5.89219
R200                  69152     -2.01413
R200                  69153     -1.23859
R200                  69154     -5.27941
R200                  69155     -10.3404
R200                  69156     -14.8033
R200                  69157     -8.24531
R200                  69306     0.912306
R200                  69307  -0.00293156
R200                  69308     0.479617
R200                  69309    -0.168607
R200                  69310       1.3885
R200                  69311     0.485361
R200                  69312     0.117424
R200                  69313     0.434045
R200                  69314      1.51729
R200                  69315     0.671113
R200                  69316    -0.145896
R200                  69317     0.224266
R200                  69318       1.1282
R200                  69319     0.364978
R200                  69320    -0.450106
R200                  69321     0.379632
R200                  69322   -0.0554001
R200                  69323     -0.47729
R200                  69324    -0.150053
R200                  69325    -0.675543
R200                  69326    -0.429142
R200                  69327    -0.633583
R200                  69328     -1.48112
R200                  69329     -1.21511
R200                  69330     -2.00132
R200                  69331     -2.03464
R200                  69332     -4.67347
R200                  69333     -2.13495
R200                  69334     -1.93604
R200                  69335     -5.32824
R200                  69336     -1.07989
R200                  69337    -0.820594
R200                  69338     -0.97376
R200                  69339    0.0281232
R200                  69340     0.547327
R200                  69341      3.82848
R200                  69342     0.183228
R200                  69343     0.898797
R200                  69344      4.86236
R200                  69345    -0.374983
R200                  69346     0.228382
R200                  69347      1.64971
R200                  69348     0.934761
R200                  69349     0.512654
R200                  69350      1.46337
R200                  69351     0.581158
R200                  69352    0.0894004
R200                  69353     0.155811
R200                  69354       3.0684
R200                  69355     0.392652
R200                  69356     0.282097
R200                  69357      1.26946
R200                  69358      -1.0691
R200                  69359     -1.44816
R200                  69360      2.02086
R200                  69361       1.7632
R200                  69362      2.92953
R200                  69363     0.948267
R200                  69364     0.020042
R200                  69365    -0.109356
R200                  69366      6.24525
R200                  69367      1.30954
R200                  69368      1.10302
R200                  69369        2.263
R200                  69370     -2.56169
R200                  69371     -3.70509
R200                  69372      3.21081
R200                  69373      3.35352
R200                  69374      4.31026
R200                  69375     0.646988
R200                  69376    -0.158926
R200                  69377    -0.733078
R200                  69378      5.16547
R200                  69379      1.88647
R200                  69380     0.772565
R200                  69381     -1.60655
R200                  69382     -5.29987
R200                  69383     -6.48985
R200                  69384       4.4936
R200                  69385      4.78403
R200                  69386      5.77597
R200                  69387   -0.0133224
R200                  69388    -0.531776
R200                  69389     -1.50892
R200                  69390       2.9138
R200                  69391      1.37871
R200                  69392    0.0550297
R200                  69393     -7.82913
R200                  69394     -8.29267
R200                  69395     -8.80944
R200                  69396     -3.01396
R200                  69397     -8.80044
R200                  69398     -12.2624
R200                  69399     -6.77797
R200                  69400     -1.45374
R200                  69401      5.48817
R200                  69402      5.81489
R200                  69403      6.74997
R200                  69404    -0.117108
R200                  69405    -0.679908
R200                  69406     -1.60844
R200                  69407      1.56653
R200                  69408     0.839222
R200                  69409    -0.212821
R200                  69410       -12.13
R200                  69411     -10.7524
R200                  69412     -10.1486
R200                  69413     -14.7265
R200                  69414     -12.3889
R200                  69415     -10.4803
R200                  69416      6.14741
R200                  69417      6.53174
R200                  69418      7.17551
R200                  69419    0.0990512
R200                  69420    -0.483456
R200                  69421     -1.12796
R200                  69422      1.02798
R200                  69423     0.669907
R200                  69424    -0.114009
R200                  69425   0.00839005
R200                  69426     -0.24164
R200                  69427    -0.614403
R200                  69428     0.326395
R200                  69429     0.129391
R200                  69430    -0.351861
R200                  69431      6.70849
R200                  69432      7.03067
R200                  69433      7.41638
R200                  69434     -16.2258
R200                  69435      -13.213
R200                  69436     -10.1598
R200                  69437      7.17816
R200                  69438      7.39626
R200                  69439      7.59305
R200                  69440     -16.3489
R200                  69441     -13.2691
R200                  69442      -10.064
R200                  69443    0.0763514
R200                  69444  -0.00886935
R200                  69445    -0.166059
R200                  69446    -0.309963
R200                  69447    -0.319107
R200                  69448    -0.435459
R200                  69449      7.53742
R200                  69450      7.66476
R200                  69451      7.77115
R200                  69452     0.240402
R200                  69453     0.239837
R200                  69454     0.188756
R200                  69455    -0.904574
R200                  69456    -0.646187
R200                  69457    -0.279376
R200                  69458      -15.202
R200                  69459     -12.5478
R200                  69460     -9.94538
R200                  69461      7.80101
R200                  69462      7.86732
R200                  69463      7.92677
R200                  69464      0.42325
R200                  69465     0.471825
R200                  69466     0.460097
R200                  69467     -1.56886
R200                  69468     -1.03213
R200                  69469   -0.0874745
R200                  69470     -12.6433
R200                  69471     -11.1248
R200                  69472     -9.37277
R200                  69473     -8.52191
R200                  69475     -8.52649
R200                  69476      8.02104
R200                  69477      8.02907
R200                  69478       8.0281
R200                  69479     0.566438
R200                  69480     0.644753
R200                  69481     0.659884
R200                  69482     -2.41357
R200                  69483     -1.55851
R200                  69484      0.26353
R200                  69485      8.15102
R200                  69486      8.12377
R200                  69487      8.11861
R200                  69488      0.71006
R200                  69489     0.818024
R200                  69490     0.773518
R200                  69491     -2.93173
R200                  69492     -1.51305
R200                  69493     0.135709
R200                  69494     -1.73941
R200                  69496     -8.55835
R200                  69499      8.17816
R200                  69500      8.15656
R200                  69501       8.1581
R200                  69502     0.929981
R200                  69503      1.09319
R200                  69504      1.08724
R200                  69505     -3.02442
R200                  69506      -1.5385
R200                  69507   -0.0488083
R200                  69508     0.532613
R200                  69510     -8.59622
R200                  69511     -1.50867
R200                  69513     -8.28434
R200                  69514      8.15232
R200                  69515      8.14315
R200                  69516      8.12544
R200                  69517      1.17461
R200                  69518      1.44982
R200                  69519      1.66172
R200                  69520      -2.8184
R200                  69521     -1.78675
R200                  69522    -0.130066
R200                  69523      8.02871
R200                  69524       8.0538
R200                  69525      8.10957
R200                  69526      1.41103
R200                  69527      1.77679
R200                  69528      2.18267
R200                  69529     -2.48772
R200                  69530     -1.71139
R200                  69531     -0.56924
R200                  69535     -1.15636
R200                  69536     -5.31665
R200                  69537     -10.2056
R200                  69538     -15.2518
R200                  69540      7.88261
R200                  69541      7.91982
R200                  69542      7.94305
R200                  69543      1.65033
R200                  69544      2.02408
R200                  69545      2.45017
R200                  69546     -1.92868
R200                  69547     -1.46834
R200                  69548    -0.975369
R200                  69549     -1.54266
R200                  69551      -6.3461
R200                  69555      5.93953
R200                  69556      5.97803
R200                  69557      7.30253
R200                  69558      1.85029
R200                  69559       2.1905
R200                  69560      2.59385
R200                  69561     -1.05614
R200                  69562    -0.981148
R200                  69563     -1.21061
R200                  69564      5.66127
R200                  69565      5.68497
R200                  69566      6.91817
R200                  69567      2.05221
R200                  69568       2.3596
R200                  69569      2.64421
R200                  69570    -0.450463
R200                  69571    -0.658351
R200                  69572     -1.14851
R200                  69573     -16.0412
R200                  69575      -12.013
R200                  69576      5.16206
R200                  69577      5.32726
R200                  69578       6.5263
R200                  69579      2.25151
R200                  69580      2.48513
R200                  69581      2.65806
R200                  69582     0.207949
R200                  69583    -0.232823
R200                  69584    -0.829087
R200                  69588      2.37903
R200                  69589      2.52865
R200                  69590      2.66628
R200                  69591      -17.271
R200                  69593     -11.2048
R200                  69594      4.50627
R200                  69595      4.87478
R200                  69596      6.06448
R200                  69597      1.09773
R200                  69598     0.272523
R200                  69599    -0.489223
R200                  69600      2.46106
R200                  69601      2.55682
R200                  69602      2.56005
R200                  69603      2.62706
R200                  69604      2.85016
R200                  69605      3.28575
R200                  69606      2.53286
R200                  69607      2.48755
R200                  69608      2.47282
R200                  69609       2.3958
R200                  69610     0.772549
R200                  69611    -0.272364
R200                  69612     -13.7916
R200                  69614     -9.94653
R200                  69615      1.95028
R200                  69616       1.9978
R200                  69617      2.66499
R200                  69618      2.63087
R200                  69619      2.17454
R200                  69620      2.17715
R200                  69621      4.58642
R200                  69622       1.0222
R200                  69623    -0.300018
R200                  69624     -9.04815
R200                  69626     -6.31903
R200                  69627      1.30854
R200                  69628      1.05357
R200                  69629      1.98253
R200                  69630      2.66583
R200                  69631      1.51624
R200                  69632      1.55365
R200                  69633      6.12284
R200                  69634     0.743335
R200                  69635     -0.38118
R200                  69636     -3.90723
R200                  69638     -3.95067
R200                  69639      0.68187
R200                  69640      0.29977
R200                  69641      1.04817
R200                  69642      1.65913
R200                  69643     0.624032
R200                  69644     0.631554
R200                  69645      3.29984
R200                  69646     0.138522
R200                  69647    -0.210502
R200                  69651     0.794224
R200                  69652   -0.0596692
R200                  69653      1.11108
R200                  69654    -0.181048
R200                  69655     0.653255
R200                  69656    -0.120239
R200                  69657     0.110092
R200                  69658      1.73471
R200                  69659     0.091858
R200                  69660    -0.488643
R200                  69661     0.237289
R200                  69662      1.30682
R200                  69663     -1.11037
R200                  69664     -1.36728
R200                  69665    -0.289476
R200                  69666     -2.10609
R200                  69667     -2.45906
R200                  69668     -1.44102
R200                  69669     -2.88714
R200                  69670     -3.63164
R200                  69671     -4.01977
R200                  69672     -3.97096
R200                  69673     -5.38935
R200                  69674     -7.88097
R200                  69675     -5.22727
R200                  69676     -7.28046
R200                  69677     -12.6073
R200                  69678     -7.68408
R200                  69680      -16.705
R200                  69681     -8.14733
R200                  69683     -12.1944
R200                  69684     -8.14866
R200                  69686     -7.08804
R200                  69687     -7.94294
R200                  69689     -3.96135
R200                  69690     -6.30562
R200                  69692     -4.39365
R200                  70434     -4.78031
R200                  70435     -3.36366
R200                  70436     -3.05296
R200                  70437     -1.89465
R200                  70438    -0.868156
R200                  70439     -13.9765
R200                  70440     -6.25051
R200                  70441     -1.33321
R200                  70442     -5.21641
R200                  70443     -8.48376
R200                  70444     -10.0137
R200                  70445     -6.08941
R200                  70563     -1.31808
R200                  70564     -0.80028
R200                  70565     0.235398
R200                  70566     0.406449
R200                  70567    -0.274282
R200                  70568     -3.30992
R200                  70569     -2.22838
R200                  70570    -0.917224
R200                  70571    -0.141453
R200                  70572    -0.418668
R200                  70573    -0.272317
R200                  70574    -0.213726
R200                  70575    -0.888224
R200                  70576     -2.24527
R200                  70577     -3.06684
R200                  70578    -0.575276
R200                  70579    -0.203966
R200                  70580     0.347202
R200                  70581     0.100794
R200                  70582    -0.254957
R200                  70583  -0.00659001
R200                  70584    -0.199705
R200                  70585    -0.411608
R200                  70586   -0.0525253
R200                  70587    -0.200679
R200                  70588     0.173211
R200                  70589      0.44281
R200                  70590     0.200389
R200                  70591     0.804012
R200                  70592     0.393387
R200                  70593    -0.100898
R200                  70594     0.169862
R200                  70595     0.232604
R200                  70596   -0.0904664
R200                  70597     0.424715
R200                  70598     0.888002
R200                  70599     0.278109
R200                  70600     0.214304
R200                  70601    0.0430852
R200                  70602    -0.168444
R200                  70603     0.179916
R200                  70604     0.236398
R200                  70605    -0.243027
R200                  70606     -0.10414
R200                  70607   -0.0497989
R200                  70608    -0.786669
R200                  70609     -1.16013
R200                  70610    -0.724754
R200                  70611    -0.427676
R200                  70612   -0.0517539
R200                  70613    -0.373475
R200                  70614    -0.429679
R200                  70615    -0.724627
R200                  70616     -1.03224
R200                  70617       -1.208
R200                  70618    -0.467989
R200                  70619    -0.410673
R200                  70620    -0.132666
R200                  70621    -0.599788
R200                  70622    -0.976104
R200                  70623    -0.612888
R200                  70624    -0.605426
R200                  70625    -0.570985
R200                  70626    -0.737599
R200                  70627    -0.754633
R200                  70628    -0.779902
R200                  70629    -0.908768
R200                  70630     -0.76285
R200                  70631    -0.930426
R200                  70632     -1.50396
R200                  70633     -2.19638
R200                  70634     -1.90686
R200                  70635    -0.457998
R200                  70636    -0.269512
R200                  70637    -0.619894
R200                  70638    -0.857352
R200                  70639     -1.22126
R200                  71180      1.38709
R200                  71181      2.19741
R200                  71182    -0.158381
R200                  71183       -2.331
R200                  71184      -2.9664
R200                  71185     0.197961
R200                  71186      4.62612
R200                  71187      2.71723
R200                  71188    0.0441144
R200                  71189     -2.42043
R200                  71190     -1.66447
R200                  71191      -1.6988
R200                  71192    -0.873723
R200                  71193    -0.957578
R200                  71194     -1.08379
R200                  71195    -0.219703
R200                  71196    -0.677751
R200                  71197     -5.67318
R200                  71198     0.337073
R200                  71199     0.164927
R200                  71200     -6.76109
R200                  71201     0.696831
R200                  71202     0.603869
R200                  71203     -7.12778
R200                  71204     0.781978
R200                  71205      1.03323
R200                  71206     -7.06146
R200                  71207     0.149125
R200                  71208      1.46991
R200                  71209     -7.31514
R200                  71210     -7.69652
R200                  71211     -24.5641
R200                  71212     -34.3981
R200                  71213     -19.5558
R200                  71214     -6.53162
R200                  71215     0.585568
R200                  71216      1.39122
R200                  71217      2.08708
R200                  71218     0.513632
R200                  71219      2.88762
R200                  71220    -0.462848
R200                  71221     -17.0536
R200                  71222     -10.9325
R200                  71223     -1.94214
R200                  71224     0.913278
R200                  71225     0.474066
R200                  71226      3.26892
R200                  71227     -1.57512
R200                  71228     -2.09642
R200                  71229     -1.76368
R200                  71230     -1.28878
R200                  71231      2.55771
R200                  71232    -0.878104
R200                  71233      2.47042
R200                  71234      2.27332
R200                  71235    -0.610361
R200                  71236      2.11308
R200                  71237    -0.539594
R200                  71238      1.92614
R200                  71239     -0.48666
R200                  71240      1.26127
R200                  71241    -0.201262
R200                  71242     -1.09747
R200                  71243     -1.44293
R200                  71244     -2.06138
R200                  71245     -3.00345
R200                  71246     -4.06918
R200                  71252     0.658074
R200                  71253      3.50442
R200                  71254      6.26075
R200                  71255      2.12306
R200                  71256     -1.55364
R200                  71257    -0.812144
R200                  71258    -0.516288
R200                  71259     0.560569
R200                  71260      0.49976
R200                  71261   0.00262732
R200                  71262     -1.71067
R200                  71263     -1.97801
R200                  71264     -1.27747
R200                  71265    -0.405473
R200                  71266     0.125611
R200                  71267     -2.83153
R200                  71268      -2.8475
R200                  71269     -2.03213
R200                  71270    -0.826996
R200                  71271     0.270332
R200                  71272     -8.65545
R200                  71273     -6.21047
R200                  71274     -5.87128
R200                  71275     -3.26682
R200                  71276     -1.70217
R200                  71277     -4.27241
R200                  71278     -3.55764
R200                  71279     -2.42676
R200                  71280    -0.991713
R200                  71281     0.382908
R200                  71282     -8.72554
R200                  71283     -7.08866
R200                  71284      -5.8759
R200                  71285      -4.5868
R200                  71286     -3.00978
R200                  71287     -5.48377
R200                  71288     -4.23824
R200                  71289     -2.72233
R200                  71290     -1.06457
R200                  71291     0.502877
R200                  71292     -8.16195
R200                  71293     -7.53112
R200                  71294     -7.01964
R200                  71295     -5.87117
R200                  71296     -4.12407
R200                  71297     -6.69221
R200                  71298     -4.90347
R200                  71299      -2.9602
R200                  71300     -1.10505
R200                  71301     0.634777
R200                  71302     -7.64139
R200                  71303     -8.42073
R200                  71304     -8.68956
R200                  71305     -7.61612
R200                  71306     -5.81319
R200                  71307     -7.65495
R200                  71308     -4.93094
R200                  71309     -3.00612
R200                  71310     -1.27593
R200                  71311      0.30342
R200                  71312     -6.27739
R200                  71313     -11.1221
R200                  71314     -11.4325
R200                  71315     -10.6163
R200                  71316     -8.61579
R200                  71317     -4.05626
R200                  71318     -3.93743
R200                  71319     -3.12435
R200                  71320      -1.5513
R200                  71321     0.113229
R200                  71322     -3.16011
R200                  71323     -4.54471
R200                  71324     -4.45241
R200                  71325      -2.3559
R200                  71326     0.188861
R200                  71327     -14.6978
R200                  71328     -13.3965
R200                  71329     -8.59889
R200                  71330     -4.46165
R200                  71331    -0.820361
R200                  71332     -12.2205
R200                  71333     -6.32803
R200                  71334      -1.9772
R200                  71335     -30.5696
R200                  71336     -20.2762
R200                  71337     -15.6152
R200                  71338     -14.0533
R200                  71339     -9.81472
R200                  71340     -9.34504
R200                  71341     -7.17655
R200                  71342     -6.71431
R200                  71343     -1.30674
R200                  71344     -1.03209
R200                  71345       -2.068
R200                  71346      -3.2023
R200                  71347     -4.30516
R200                  71348     -5.21222
R200                  71349     -5.92701
R200                  71350     -4.17445
R200                  71351     -3.55395
R200                  71352     -2.84777
R200                  71353     -2.08648
R200                  71354     -1.40448
R200                  71355     -3.45499
R200                  71356     -3.12472
R200                  71357     -2.56303
R200                  71358     -1.82069
R200                  71359    -0.955676
R200                  71360     -3.39764
R200                  71361     -2.85135
R200                  71362     -2.31868
R200                  71363     -1.66176
R200                  71364    -0.734618
R200                  71365     -3.09911
R200                  71366     -2.49224
R200                  71367     -2.08188
R200                  71368     -1.99413
R200                  71369     -2.18356
R200                  71370     0.891676
R200                  71371   -0.0963188
R200                  71372     0.881372
R200                  71373   -0.0545811
R200                  71374      0.93686
R200                  71375    0.0934272
R200                  71376    0.0868175
R200                  71377      1.17266
R200                  71378    -0.193591
R200                  71379     -0.19066
R200                  71380    -0.106271
R200                  71381      1.44044
R200                  71382    -0.734657
R200                  71383    -0.210405
R200                  71384     0.646668
R200                  71385    -0.372998
R200                  71386     0.391936
R200                  71387     0.684392
R200                  71388    0.0777158
R200                  71389      1.08716
R200                  71390      1.08323
R200                  71391    -0.224936
R200                  71392     0.472252
R200                  71393     0.296881
R200                  71394      -1.9738
R200                  71395     -1.43782
R200                  71396     -1.94646
R200                  71397     -3.49156
R200                  71398     -2.11675
R200                  71399     -2.49635
R200                  71400     -3.08701
R200                  71401     -2.21698
R200                  71402     -1.63222
R200                  71403     -2.65085
R200                  71404     -1.81941
R200                  71405    -0.535142
R200                  71406     -2.36629
R200                  71407     -1.09447
R200                  71408     -0.17861
R200                  71409     -1.34821
R200                  71410    -0.508092
R200                  71411    -0.878452
R200                  71412       1.4653
R200                  71413     0.637607
R200                  71414      1.25106
R200                  71415     0.630842
R200                  71416      0.47374
R200                  71417     0.755583
R200                  71418     -1.11074
R200                  71419      -0.7184
R200                  71420     -1.85199
R200                  71421      3.07238
R200                  71422      2.14982
R200                  71423      2.48155
R200                  71424      0.32388
R200                  71425    0.0630425
R200                  71426      1.02013
R200                  71427     -2.42987
R200                  71428     -2.74602
R200                  71429     -3.75387
R200                  71430      4.53185
R200                  71431      3.87588
R200                  71432      3.79011
R200                  71433    -0.909076
R200                  71434    -0.993648
R200                  71435    -0.618514
R200                  71437     -5.56793
R200                  71438     -5.16827
R200                  71439      6.03169
R200                  71440       5.3569
R200                  71441      5.23161
R200                  71442     -2.33431
R200                  71443     -2.37561
R200                  71444     -2.92287
R200                  71446     -7.94697
R200                  71447     -6.57792
R200                  71448      7.00916
R200                  71449      6.40703
R200                  71450      6.37492
R200                  71452     -9.36398
R200                  71453     -7.68169
R200                  71454      7.41851
R200                  71455      7.13276
R200                  71456      7.11511
R200                  71457     -8.57727
R200                  71458     -9.05379
R200                  71459     -8.29666
R200                  71460      -5.8684
R200                  71461     -6.91845
R200                  71462       -8.896
R200                  71463      7.66612
R200                  71464      7.66188
R200                  71465      7.65853
R200                  71466    -0.911088
R200                  71467     -2.76666
R200                  71468     -4.97771
R200                  71469     -4.75724
R200                  71470      1.69579
R200                  71471       7.8785
R200                  71472      8.09056
R200                  71473      8.17164
R200                  71474      8.10978
R200                  71475      8.45683
R200                  71476      8.71472
R200                  71477      8.28197
R200                  71478      8.77327
R200                  71479      9.32559
R200                  71480       8.3867
R200                  71481      9.00933
R200                  71482      9.91524
R200                  71483      8.45876
R200                  71484       9.0728
R200                  71485      10.1192
R200                  71486    -0.345198
R200                  71487     -1.54979
R200                  71488     -2.79717
R200                  71489      -3.8134
R200                  71490     -4.87851
R200                  71491      -7.2489
R200                  71492     -7.81638
R200                  71493        -7.44
R200                  71494     -6.72845
R200                  71495      -2.8853
R200                  71496      8.44553
R200                  71497      8.93525
R200                  71498      9.72873
R200                  71499     -7.15621
R200                  71500     -6.59278
R200                  71501     -5.97729
R200                  71502       8.3526
R200                  71503      8.64531
R200                  71504      8.98377
R200                  71505     -8.39272
R200                  71506     -8.50209
R200                  71507     -6.92512
R200                  71508      8.20843
R200                  71509      8.24504
R200                  71510      8.19648
R200                  71512     -10.7856
R200                  71513     -7.26398
R200                  71514      5.37545
R200                  71515      1.91666
R200                  71516      7.96531
R200                  71517       7.7738
R200                  71518      7.55522
R200                  71519     -10.8933
R200                  71520     -11.1412
R200                  71521     -8.16279
R200                  71522      7.56334
R200                  71523      7.30443
R200                  71524      7.00647
R200                  71525      3.27877
R200                  71526       3.0953
R200                  71527      2.12928
R200                  71531      7.15485
R200                  71532      6.82267
R200                  71533      6.44164
R200                  71534      3.04711
R200                  71535      2.81716
R200                  71536      2.15222
R200                  71537     -8.44817
R200                  71538      -8.4086
R200                  71539     -10.3444
R200                  71540      6.63189
